,time,N,TD,CH,MREG,AC
434,4.34000,4.94073,10.80867,1.57202,0.87185,0.10283
435,4.35000,4.95005,10.80912,1.57829,0.87505,0.10340
436,4.36000,4.95936,10.80956,1.58457,0.87825,0.10396
437,4.37000,4.96866,10.80997,1.59085,0.88146,0.10453
438,4.38000,4.97796,10.81037,1.59714,0.88467,0.10510
439,4.39000,4.98725,10.81076,1.60344,0.88788,0.10567
440,4.40000,4.99654,10.81112,1.60975,0.89109,0.10624
441,4.41000,5.00581,10.81148,1.61606,0.89430,0.10681
442,4.42000,5.01508,10.81181,1.62239,0.89752,0.10739
443,4.43000,5.02435,10.81213,1.62872,0.90074,0.10797
444,4.44000,5.03361,10.81243,1.63506,0.90397,0.10854
445,4.45000,5.04285,10.81271,1.64141,0.90720,0.10912
446,4.46000,5.05210,10.81298,1.64777,0.91043,0.10970
447,4.47000,5.06133,10.81323,1.65413,0.91366,0.11028
448,4.48000,5.07056,10.81347,1.66050,0.91689,0.11087
449,4.49000,5.07978,10.81369,1.66688,0.92013,0.11145
450,4.50000,5.08900,10.81389,1.67327,0.92337,0.11204
451,4.51000,5.09821,10.81407,1.67967,0.92662,0.11263
452,4.52000,5.10741,10.81424,1.68607,0.92986,0.11322
453,4.53000,5.11660,10.81439,1.69248,0.93311,0.11381
454,4.54000,5.12579,10.81452,1.69890,0.93636,0.11440
455,4.55000,5.13497,10.81464,1.70533,0.93962,0.11499
456,4.56000,5.14415,10.81474,1.71176,0.94287,0.11559
457,4.57000,5.15331,10.81482,1.71820,0.94613,0.11619
458,4.58000,5.16247,10.81489,1.72465,0.94940,0.11679
459,4.59000,5.17163,10.81494,1.73111,0.95266,0.11738
460,4.60000,5.18077,10.81497,1.73758,0.95593,0.11799
461,4.61000,5.18991,10.81498,1.74405,0.95920,0.11859
462,4.62000,5.19904,10.81498,1.75053,0.96247,0.11919
463,4.63000,5.20817,10.81496,1.75702,0.96575,0.11980
464,4.64000,5.21729,10.81493,1.76352,0.96903,0.12041
465,4.65000,5.22640,10.81487,1.77002,0.97231,0.12101
466,4.66000,5.23550,10.81480,1.77653,0.97559,0.12162
467,4.67000,5.24460,10.81471,1.78305,0.97887,0.12224
468,4.68000,5.25369,10.81461,1.78958,0.98216,0.12285
469,4.69000,5.26277,10.81448,1.79611,0.98545,0.12346
470,4.70000,5.27185,10.81434,1.80265,0.98875,0.12408
471,4.71000,5.28092,10.81419,1.80920,0.99204,0.12470
472,4.72000,5.28998,10.81401,1.81575,0.99534,0.12531
473,4.73000,5.29903,10.81382,1.82232,0.99864,0.12593
474,4.74000,5.30808,10.81361,1.82889,1.00194,0.12656
475,4.75000,5.31712,10.81338,1.83546,1.00525,0.12718
476,4.76000,5.32616,10.81314,1.84205,1.00856,0.12780
477,4.77000,5.33518,10.81287,1.84864,1.01187,0.12843
478,4.78000,5.34420,10.81260,1.85524,1.01518,0.12906
479,4.79000,5.35321,10.81230,1.86185,1.01849,0.12969
480,4.80000,5.36222,10.81198,1.86846,1.02181,0.13032
481,4.81000,5.37122,10.81165,1.87508,1.02513,0.13095
482,4.82000,5.38021,10.81130,1.88171,1.02845,0.13158
483,4.83000,5.38919,10.81093,1.88834,1.03178,0.13221
484,4.84000,5.39817,10.81055,1.89499,1.03511,0.13285
485,4.85000,5.40714,10.81015,1.90163,1.03843,0.13349
486,4.86000,5.41610,10.80973,1.90829,1.04177,0.13413
487,4.87000,5.42506,10.80929,1.91495,1.04510,0.13477
488,4.88000,5.43401,10.80883,1.92162,1.04844,0.13541
489,4.89000,5.44295,10.80836,1.92830,1.05177,0.13605
490,4.90000,5.45188,10.80787,1.93498,1.05511,0.13670
491,4.91000,5.46081,10.80736,1.94167,1.05846,0.13734
492,4.92000,5.46973,10.80683,1.94837,1.06180,0.13799
493,4.93000,5.47864,10.80629,1.95508,1.06515,0.13864
494,4.94000,5.48755,10.80573,1.96179,1.06850,0.13929
495,4.95000,5.49644,10.80515,1.96851,1.07185,0.13994
496,4.96000,5.50534,10.80455,1.97523,1.07520,0.14059
497,4.97000,5.51422,10.80394,1.98196,1.07856,0.14124
498,4.98000,5.52310,10.80330,1.98870,1.08192,0.14190
499,4.99000,5.53196,10.80265,1.99544,1.08528,0.14256
500,5.00000,5.54083,10.80198,2.00220,1.08864,0.14322
501,5.01000,5.54968,10.80130,2.00895,1.09201,0.14388
502,5.02000,5.55853,10.80059,2.01572,1.09537,0.14454
503,5.03000,5.56737,10.79987,2.02249,1.09874,0.14520
504,5.04000,5.57620,10.79913,2.02927,1.10211,0.14586
505,5.05000,5.58503,10.79837,2.03605,1.10549,0.14653
506,5.06000,5.59384,10.79759,2.04284,1.10886,0.14719
507,5.07000,5.60265,10.79680,2.04964,1.11224,0.14786
508,5.08000,5.61146,10.79599,2.05644,1.11562,0.14853
509,5.09000,5.62025,10.79516,2.06325,1.11900,0.14920
510,5.10000,5.62904,10.79431,2.07007,1.12238,0.14987
511,5.11000,5.63782,10.79344,2.07689,1.12577,0.15055
512,5.12000,5.64660,10.79256,2.08372,1.12915,0.15122
513,5.13000,5.65536,10.79166,2.09056,1.13254,0.15190
514,5.14000,5.66412,10.79073,2.09740,1.13593,0.15258
515,5.15000,5.67287,10.78980,2.10425,1.13933,0.15326
516,5.16000,5.68162,10.78884,2.11110,1.14272,0.15394
517,5.17000,5.69035,10.78787,2.11797,1.14612,0.15462
518,5.18000,5.69908,10.78687,2.12483,1.14952,0.15530
519,5.19000,5.70781,10.78586,2.13171,1.15292,0.15598
520,5.20000,5.71652,10.78483,2.13859,1.15632,0.15667
521,5.21000,5.72523,10.78379,2.14547,1.15973,0.15736
522,5.22000,5.73393,10.78272,2.15236,1.16313,0.15805
523,5.23000,5.74262,10.78164,2.15926,1.16654,0.15874
524,5.24000,5.75130,10.78054,2.16616,1.16995,0.15943
525,5.25000,5.75998,10.77942,2.17307,1.17337,0.16012
526,5.26000,5.76865,10.77828,2.17999,1.17678,0.16081
527,5.27000,5.77731,10.77713,2.18691,1.18020,0.16151
528,5.28000,5.78597,10.77595,2.19384,1.18361,0.16220
529,5.29000,5.79461,10.77476,2.20077,1.18703,0.16290
530,5.30000,5.80325,10.77355,2.20771,1.19046,0.16360
531,5.31000,5.81188,10.77232,2.21466,1.19388,0.16430
532,5.32000,5.82051,10.77108,2.22161,1.19730,0.16500
533,5.33000,5.82912,10.76981,2.22857,1.20073,0.16571
534,5.34000,5.83773,10.76853,2.23553,1.20416,0.16641
535,5.35000,5.84633,10.76723,2.24250,1.20759,0.16711
536,5.36000,5.85493,10.76591,2.24948,1.21102,0.16782
537,5.37000,5.86351,10.76457,2.25646,1.21445,0.16853
538,5.38000,5.87209,10.76322,2.26344,1.21789,0.16924
539,5.39000,5.88066,10.76185,2.27044,1.22133,0.16995
540,5.40000,5.88922,10.76045,2.27743,1.22477,0.17066
541,5.41000,5.89778,10.75904,2.28444,1.22821,0.17138
542,5.42000,5.90633,10.75762,2.29145,1.23165,0.17209
543,5.43000,5.91487,10.75617,2.29846,1.23509,0.17281
544,5.44000,5.92340,10.75471,2.30548,1.23854,0.17352
545,5.45000,5.93192,10.75322,2.31251,1.24199,0.17424
546,5.46000,5.94044,10.75172,2.31954,1.24543,0.17496
547,5.47000,5.94895,10.75020,2.32657,1.24888,0.17568
548,5.48000,5.95745,10.74867,2.33362,1.25234,0.17641
549,5.49000,5.96594,10.74711,2.34066,1.25579,0.17713
550,5.50000,5.97443,10.74554,2.34772,1.25925,0.17786
551,5.51000,5.98291,10.74395,2.35478,1.26270,0.17858
552,5.52000,5.99137,10.74234,2.36184,1.26616,0.17931
553,5.53000,5.99984,10.74071,2.36891,1.26962,0.18004
554,5.54000,6.00829,10.73906,2.37598,1.27308,0.18077
555,5.55000,6.01674,10.73740,2.38306,1.27654,0.18150
556,5.56000,6.02518,10.73572,2.39015,1.28001,0.18223
557,5.57000,6.03361,10.73402,2.39724,1.28347,0.18297
558,5.58000,6.04203,10.73230,2.40434,1.28694,0.18370
559,5.59000,6.05044,10.73056,2.41144,1.29041,0.18444
560,5.60000,6.05885,10.72881,2.41854,1.29388,0.18518
561,5.61000,6.06725,10.72703,2.42565,1.29735,0.18591
562,5.62000,6.07564,10.72524,2.43277,1.30083,0.18665
563,5.63000,6.08402,10.72343,2.43989,1.30430,0.18740
564,5.64000,6.09240,10.72160,2.44702,1.30778,0.18814
565,5.65000,6.10076,10.71976,2.45415,1.31125,0.18888
566,5.66000,6.10912,10.71789,2.46129,1.31473,0.18963
567,5.67000,6.11747,10.71601,2.46843,1.31821,0.19037
568,5.68000,6.12582,10.71411,2.47558,1.32170,0.19112
569,5.69000,6.13415,10.71219,2.48273,1.32518,0.19187
570,5.70000,6.14248,10.71026,2.48989,1.32866,0.19262
571,5.71000,6.15080,10.70830,2.49705,1.33215,0.19337
572,5.72000,6.15911,10.70633,2.50422,1.33564,0.19413
573,5.73000,6.16741,10.70434,2.51139,1.33913,0.19488
574,5.74000,6.17570,10.70233,2.51856,1.34261,0.19563
575,5.75000,6.18399,10.70031,2.52574,1.34611,0.19639
576,5.76000,6.19227,10.69826,2.53293,1.34960,0.19715
577,5.77000,6.20054,10.69620,2.54012,1.35309,0.19791
578,5.78000,6.20880,10.69412,2.54732,1.35659,0.19867
579,5.79000,6.21705,10.69202,2.55452,1.36008,0.19943
580,5.80000,6.22530,10.68990,2.56172,1.36358,0.20019
581,5.81000,6.23354,10.68777,2.56893,1.36708,0.20095
582,5.82000,6.24177,10.68561,2.57615,1.37058,0.20172
583,5.83000,6.24999,10.68344,2.58337,1.37408,0.20249
584,5.84000,6.25820,10.68125,2.59059,1.37758,0.20325
585,5.85000,6.26640,10.67905,2.59782,1.38109,0.20402
586,5.86000,6.27460,10.67682,2.60505,1.38459,0.20479
587,5.87000,6.28279,10.67458,2.61229,1.38810,0.20556
588,5.88000,6.29097,10.67232,2.61953,1.39160,0.20633
589,5.89000,6.29914,10.67004,2.62678,1.39511,0.20711
590,5.90000,6.30730,10.66774,2.63403,1.39862,0.20788
591,5.91000,6.31546,10.66543,2.64128,1.40213,0.20866
592,5.92000,6.32361,10.66310,2.64854,1.40565,0.20943
593,5.93000,6.33174,10.66075,2.65581,1.40916,0.21021
594,5.94000,6.33987,10.65838,2.66308,1.41267,0.21099
595,5.95000,6.34799,10.65599,2.67035,1.41619,0.21177
596,5.96000,6.35611,10.65359,2.67763,1.41970,0.21255
597,5.97000,6.36421,10.65117,2.68491,1.42322,0.21333
598,5.98000,6.37231,10.64873,2.69219,1.42674,0.21412
599,5.99000,6.38040,10.64627,2.69948,1.43026,0.21490
600,6.00000,6.38848,10.64379,2.70678,1.43378,0.21569
601,6.01000,6.39655,10.64130,2.71408,1.43730,0.21648
602,6.02000,6.40461,10.63879,2.72138,1.44082,0.21727
603,6.03000,6.41266,10.63626,2.72869,1.44435,0.21805
604,6.04000,6.42071,10.63372,2.73600,1.44787,0.21885
605,6.05000,6.42875,10.63115,2.74331,1.45140,0.21964
606,6.06000,6.43678,10.62857,2.75063,1.45492,0.22043
607,6.07000,6.44480,10.62597,2.75795,1.45845,0.22122
608,6.08000,6.45281,10.62336,2.76528,1.46198,0.22202
609,6.09000,6.46081,10.62072,2.77261,1.46551,0.22282
610,6.10000,6.46881,10.61807,2.77995,1.46904,0.22361
611,6.11000,6.47679,10.61540,2.78729,1.47257,0.22441
612,6.12000,6.48477,10.61271,2.79463,1.47610,0.22521
613,6.13000,6.49274,10.61001,2.80198,1.47963,0.22601
614,6.14000,6.50070,10.60729,2.80933,1.48317,0.22682
615,6.15000,6.50865,10.60455,2.81669,1.48670,0.22762
616,6.16000,6.51659,10.60179,2.82404,1.49024,0.22842
617,6.17000,6.52453,10.59901,2.83141,1.49377,0.22923
618,6.18000,6.53245,10.59622,2.83877,1.49731,0.23004
619,6.19000,6.54037,10.59341,2.84614,1.50085,0.23084
620,6.20000,6.54828,10.59059,2.85352,1.50439,0.23165
621,6.21000,6.55618,10.58774,2.86090,1.50793,0.23246
622,6.22000,6.56407,10.58488,2.86828,1.51147,0.23327
623,6.23000,6.57195,10.58200,2.87566,1.51501,0.23409
624,6.24000,6.57982,10.57910,2.88305,1.51855,0.23490
625,6.25000,6.58769,10.57619,2.89045,1.52210,0.23571
626,6.26000,6.59554,10.57326,2.89784,1.52564,0.23653
627,6.27000,6.60339,10.57031,2.90524,1.52919,0.23735
628,6.28000,6.61123,10.56734,2.91265,1.53273,0.23816
629,6.29000,6.61906,10.56436,2.92005,1.53628,0.23898
630,6.30000,6.62688,10.56136,2.92746,1.53982,0.23980
631,6.31000,6.63469,10.55834,2.93488,1.54337,0.24062
632,6.32000,6.64250,10.55531,2.94229,1.54692,0.24144
633,6.33000,6.65029,10.55226,2.94972,1.55047,0.24227
634,6.34000,6.65807,10.54919,2.95714,1.55402,0.24309
635,6.35000,6.66585,10.54610,2.96457,1.55757,0.24392
636,6.36000,6.67362,10.54300,2.97200,1.56112,0.24474
637,6.37000,6.68138,10.53988,2.97943,1.56467,0.24557
638,6.38000,6.68913,10.53674,2.98687,1.56822,0.24640
639,6.39000,6.69687,10.53359,2.99431,1.57178,0.24723
640,6.40000,6.70460,10.53042,3.00176,1.57533,0.24806
641,6.41000,6.71232,10.52723,3.00921,1.57889,0.24889
642,6.42000,6.72004,10.52402,3.01666,1.58244,0.24972
643,6.43000,6.72774,10.52080,3.02411,1.58600,0.25056
644,6.44000,6.73544,10.51756,3.03157,1.58955,0.25139
645,6.45000,6.74313,10.51431,3.03903,1.59311,0.25223
646,6.46000,6.75080,10.51103,3.04649,1.59667,0.25307
647,6.47000,6.75847,10.50774,3.05396,1.60022,0.25390
648,6.48000,6.76613,10.50444,3.06143,1.60378,0.25474
649,6.49000,6.77378,10.50111,3.06890,1.60734,0.25558
650,6.50000,6.78143,10.49777,3.07638,1.61090,0.25642
651,6.51000,6.78906,10.49442,3.08386,1.61446,0.25727
652,6.52000,6.79668,10.49105,3.09134,1.61802,0.25811
653,6.53000,6.80430,10.48766,3.09883,1.62158,0.25895
654,6.54000,6.81190,10.48425,3.10632,1.62514,0.25980
655,6.55000,6.81950,10.48083,3.11381,1.62870,0.26065
656,6.56000,6.82709,10.47739,3.12130,1.63227,0.26149
657,6.57000,6.83466,10.47393,3.12880,1.63583,0.26234
658,6.58000,6.84223,10.47046,3.13630,1.63939,0.26319
659,6.59000,6.84979,10.46697,3.14380,1.64296,0.26404
660,6.60000,6.85734,10.46346,3.15131,1.64652,0.26489
661,6.61000,6.86489,10.45994,3.15882,1.65008,0.26574
662,6.62000,6.87242,10.45640,3.16633,1.65365,0.26660
663,6.63000,6.87994,10.45285,3.17384,1.65721,0.26745
664,6.64000,6.88745,10.44928,3.18136,1.66078,0.26831
665,6.65000,6.89496,10.44569,3.18888,1.66435,0.26916
666,6.66000,6.90245,10.44209,3.19640,1.66791,0.27002
667,6.67000,6.90994,10.43847,3.20393,1.67148,0.27088
668,6.68000,6.91742,10.43483,3.21146,1.67505,0.27174
669,6.69000,6.92488,10.43118,3.21899,1.67861,0.27260
670,6.70000,6.93234,10.42751,3.22652,1.68218,0.27346
671,6.71000,6.93979,10.42383,3.23406,1.68575,0.27432
672,6.72000,6.94723,10.42013,3.24159,1.68932,0.27519
673,6.73000,6.95466,10.41641,3.24914,1.69289,0.27605
674,6.74000,6.96208,10.41268,3.25668,1.69646,0.27692
675,6.75000,6.96949,10.40893,3.26423,1.70003,0.27778
676,6.76000,6.97689,10.40517,3.27177,1.70360,0.27865
677,6.77000,6.98429,10.40139,3.27932,1.70717,0.27952
678,6.78000,6.99167,10.39759,3.28688,1.71074,0.28039
679,6.79000,6.99904,10.39378,3.29443,1.71431,0.28126
680,6.80000,7.00641,10.38995,3.30199,1.71788,0.28213
681,6.81000,7.01376,10.38611,3.30955,1.72145,0.28300
682,6.82000,7.02111,10.38225,3.31712,1.72502,0.28387
683,6.83000,7.02844,10.37837,3.32468,1.72859,0.28475
684,6.84000,7.03577,10.37448,3.33225,1.73216,0.28562
685,6.85000,7.04309,10.37057,3.33982,1.73573,0.28650
686,6.86000,7.05040,10.36665,3.34739,1.73930,0.28737
687,6.87000,7.05769,10.36271,3.35496,1.74288,0.28825
688,6.88000,7.06498,10.35876,3.36254,1.74645,0.28913
689,6.89000,7.07226,10.35479,3.37012,1.75002,0.29001
690,6.90000,7.07953,10.35081,3.37770,1.75359,0.29089
691,6.91000,7.08679,10.34681,3.38528,1.75716,0.29177
692,6.92000,7.09404,10.34279,3.39287,1.76074,0.29265
693,6.93000,7.10128,10.33876,3.40046,1.76431,0.29354
694,6.94000,7.10851,10.33472,3.40805,1.76788,0.29442
695,6.95000,7.11574,10.33065,3.41564,1.77146,0.29531
696,6.96000,7.12295,10.32658,3.42323,1.77503,0.29619
697,6.97000,7.13015,10.32249,3.43083,1.77860,0.29708
698,6.98000,7.13734,10.31838,3.43842,1.78217,0.29797
699,6.99000,7.14453,10.31426,3.44602,1.78575,0.29885
700,7.00000,7.15170,10.31012,3.45363,1.78932,0.29974
701,7.01000,7.15886,10.30597,3.46123,1.79289,0.30063
702,7.02000,7.16602,10.30180,3.46883,1.79647,0.30153
703,7.03000,7.17316,10.29762,3.47644,1.80004,0.30242
704,7.04000,7.18030,10.29342,3.48405,1.80361,0.30331
705,7.05000,7.18742,10.28921,3.49166,1.80719,0.30421
706,7.06000,7.19454,10.28498,3.49927,1.81076,0.30510
707,7.07000,7.20164,10.28074,3.50689,1.81433,0.30600
708,7.08000,7.20874,10.27648,3.51451,1.81790,0.30689
709,7.09000,7.21583,10.27221,3.52212,1.82148,0.30779
710,7.10000,7.22290,10.26793,3.52974,1.82505,0.30869
711,7.11000,7.22997,10.26362,3.53737,1.82862,0.30959
712,7.12000,7.23703,10.25931,3.54499,1.83220,0.31049
713,7.13000,7.24407,10.25498,3.55261,1.83577,0.31139
714,7.14000,7.25111,10.25063,3.56024,1.83934,0.31229
715,7.15000,7.25814,10.24627,3.56787,1.84291,0.31320
716,7.16000,7.26516,10.24190,3.57550,1.84649,0.31410
717,7.17000,7.27216,10.23751,3.58313,1.85006,0.31500
718,7.18000,7.27916,10.23311,3.59076,1.85363,0.31591
719,7.19000,7.28615,10.22869,3.59840,1.85720,0.31682
720,7.20000,7.29313,10.22426,3.60604,1.86077,0.31772
721,7.21000,7.30010,10.21981,3.61367,1.86434,0.31863
722,7.22000,7.30706,10.21535,3.62131,1.86792,0.31954
723,7.23000,7.31401,10.21088,3.62895,1.87149,0.32045
724,7.24000,7.32094,10.20639,3.63660,1.87506,0.32136
725,7.25000,7.32787,10.20189,3.64424,1.87863,0.32227
726,7.26000,7.33479,10.19737,3.65188,1.88220,0.32318
727,7.27000,7.34170,10.19284,3.65953,1.88577,0.32410
728,7.28000,7.34860,10.18830,3.66718,1.88934,0.32501
729,7.29000,7.35549,10.18374,3.67483,1.89291,0.32593
730,7.30000,7.36237,10.17916,3.68248,1.89648,0.32684
731,7.31000,7.36924,10.17458,3.69013,1.90005,0.32776
732,7.32000,7.37610,10.16998,3.69778,1.90362,0.32867
733,7.33000,7.38295,10.16536,3.70544,1.90719,0.32959
734,7.34000,7.38979,10.16073,3.71309,1.91075,0.33051
735,7.35000,7.39662,10.15609,3.72075,1.91432,0.33143
736,7.36000,7.40344,10.15144,3.72841,1.91789,0.33235
737,7.37000,7.41025,10.14677,3.73607,1.92146,0.33327
738,7.38000,7.41705,10.14208,3.74373,1.92502,0.33419
739,7.39000,7.42384,10.13739,3.75139,1.92859,0.33512
740,7.40000,7.43062,10.13268,3.75905,1.93216,0.33604
741,7.41000,7.43738,10.12795,3.76671,1.93572,0.33697
742,7.42000,7.44414,10.12322,3.77438,1.93929,0.33789
743,7.43000,7.45089,10.11847,3.78204,1.94286,0.33882
744,7.44000,7.45763,10.11370,3.78971,1.94642,0.33974
745,7.45000,7.46436,10.10893,3.79738,1.94998,0.34067
746,7.46000,7.47108,10.10414,3.80505,1.95355,0.34160
747,7.47000,7.47779,10.09933,3.81272,1.95711,0.34253
748,7.48000,7.48449,10.09452,3.82039,1.96068,0.34346
749,7.49000,7.49118,10.08969,3.82806,1.96424,0.34439
750,7.50000,7.49786,10.08484,3.83573,1.96780,0.34532
751,7.51000,7.50452,10.07999,3.84340,1.97136,0.34625
752,7.52000,7.51118,10.07512,3.85108,1.97493,0.34719
753,7.53000,7.51783,10.07024,3.85875,1.97849,0.34812
754,7.54000,7.52447,10.06534,3.86643,1.98205,0.34905
755,7.55000,7.53110,10.06044,3.87411,1.98561,0.34999
756,7.56000,7.53771,10.05552,3.88178,1.98917,0.35093
757,7.57000,7.54432,10.05058,3.88946,1.99273,0.35186
758,7.58000,7.55092,10.04564,3.89714,1.99628,0.35280
759,7.59000,7.55751,10.04068,3.90482,1.99984,0.35374
760,7.60000,7.56408,10.03571,3.91250,2.00340,0.35468
761,7.61000,7.57065,10.03072,3.92018,2.00696,0.35562
762,7.62000,7.57721,10.02573,3.92787,2.01051,0.35656
763,7.63000,7.58375,10.02072,3.93555,2.01407,0.35750
764,7.64000,7.59029,10.01570,3.94323,2.01762,0.35844
765,7.65000,7.59681,10.01066,3.95091,2.02118,0.35938
766,7.66000,7.60333,10.00562,3.95860,2.02473,0.36033
767,7.67000,7.60983,10.00056,3.96628,2.02829,0.36127
768,7.68000,7.61633,9.99549,3.97397,2.03184,0.36222
769,7.69000,7.62281,9.99041,3.98166,2.03539,0.36316
770,7.70000,7.62929,9.98531,3.98934,2.03894,0.36411
771,7.71000,7.63575,9.98020,3.99703,2.04250,0.36505
772,7.72000,7.64221,9.97509,4.00472,2.04605,0.36600
773,7.73000,7.64865,9.96995,4.01240,2.04960,0.36695
774,7.74000,7.65508,9.96481,4.02009,2.05314,0.36790
775,7.75000,7.66151,9.95966,4.02778,2.05669,0.36885
776,7.76000,7.66792,9.95449,4.03547,2.06024,0.36980
777,7.77000,7.67432,9.94931,4.04316,2.06379,0.37075
778,7.78000,7.68071,9.94412,4.05085,2.06733,0.37170
779,7.79000,7.68709,9.93892,4.05854,2.07088,0.37266
780,7.80000,7.69346,9.93370,4.06623,2.07442,0.37361
781,7.81000,7.69983,9.92848,4.07392,2.07797,0.37456
782,7.82000,7.70618,9.92324,4.08161,2.08151,0.37552
783,7.83000,7.71252,9.91799,4.08930,2.08506,0.37647
784,7.84000,7.71885,9.91273,4.09699,2.08860,0.37743
785,7.85000,7.72517,9.90746,4.10469,2.09214,0.37839
786,7.86000,7.73147,9.90218,4.11238,2.09568,0.37934
787,7.87000,7.73777,9.89688,4.12007,2.09922,0.38030
788,7.88000,7.74406,9.89158,4.12776,2.10276,0.38126
789,7.89000,7.75034,9.88626,4.13546,2.10630,0.38222
790,7.90000,7.75661,9.88093,4.14315,2.10983,0.38318
791,7.91000,7.76286,9.87559,4.15084,2.11337,0.38414
792,7.92000,7.76911,9.87024,4.15853,2.11691,0.38510
793,7.93000,7.77535,9.86488,4.16623,2.12044,0.38606
794,7.94000,7.78157,9.85951,4.17392,2.12397,0.38702
795,7.95000,7.78779,9.85412,4.18161,2.12751,0.38799
796,7.96000,7.79399,9.84873,4.18930,2.13104,0.38895
797,7.97000,7.80019,9.84332,4.19700,2.13457,0.38992
798,7.98000,7.80637,9.83791,4.20469,2.13810,0.39088
799,7.99000,7.81254,9.83248,4.21238,2.14163,0.39185
800,8.00000,7.81871,9.82704,4.22008,2.14516,0.39281
801,8.01000,7.82486,9.82159,4.22777,2.14869,0.39378
802,8.02000,7.83100,9.81613,4.23546,2.15222,0.39475
803,8.03000,7.83713,9.81066,4.24315,2.15574,0.39572
804,8.04000,7.84325,9.80518,4.25085,2.15927,0.39669
805,8.05000,7.84936,9.79969,4.25854,2.16279,0.39766
806,8.06000,7.85546,9.79419,4.26623,2.16631,0.39863
807,8.07000,7.86155,9.78868,4.27392,2.16984,0.39960
808,8.08000,7.86763,9.78316,4.28161,2.17336,0.40057
809,8.09000,7.87370,9.77763,4.28930,2.17688,0.40154
810,8.10000,7.87976,9.77208,4.29700,2.18040,0.40251
811,8.11000,7.88581,9.76653,4.30469,2.18392,0.40349
812,8.12000,7.89184,9.76097,4.31238,2.18743,0.40446
813,8.13000,7.89787,9.75540,4.32007,2.19095,0.40543
814,8.14000,7.90389,9.74981,4.32776,2.19447,0.40641
815,8.15000,7.90989,9.74422,4.33545,2.19798,0.40738
816,8.16000,7.91589,9.73862,4.34314,2.20149,0.40836
817,8.17000,7.92187,9.73301,4.35082,2.20501,0.40934
818,8.18000,7.92784,9.72738,4.35851,2.20852,0.41031
819,8.19000,7.93381,9.72175,4.36620,2.21203,0.41129
820,8.20000,7.93976,9.71611,4.37389,2.21554,0.41227
821,8.21000,7.94570,9.71046,4.38158,2.21905,0.41325
822,8.22000,7.95163,9.70480,4.38926,2.22255,0.41423
823,8.23000,7.95755,9.69912,4.39695,2.22606,0.41521
824,8.24000,7.96347,9.69344,4.40463,2.22956,0.41619
825,8.25000,7.96937,9.68775,4.41232,2.23307,0.41717
826,8.26000,7.97525,9.68205,4.42000,2.23657,0.41815
827,8.27000,7.98113,9.67635,4.42769,2.24007,0.41914
828,8.28000,7.98700,9.67063,4.43537,2.24357,0.42012
829,8.29000,7.99286,9.66490,4.44305,2.24707,0.42110
830,8.30000,7.99871,9.65916,4.45074,2.25057,0.42209
831,8.31000,8.00454,9.65342,4.45842,2.25407,0.42307
832,8.32000,8.01037,9.64766,4.46610,2.25756,0.42406
833,8.33000,8.01618,9.64190,4.47378,2.26106,0.42504
834,8.34000,8.02199,9.63613,4.48146,2.26455,0.42603
835,8.35000,8.02778,9.63034,4.48914,2.26804,0.42701
836,8.36000,8.03356,9.62455,4.49681,2.27153,0.42800
837,8.37000,8.03934,9.61875,4.50449,2.27502,0.42899
838,8.38000,8.04510,9.61294,4.51217,2.27851,0.42998
839,8.39000,8.05085,9.60713,4.51984,2.28200,0.43097
840,8.40000,8.05659,9.60130,4.52752,2.28549,0.43196
841,8.41000,8.06232,9.59547,4.53519,2.28897,0.43295
842,8.42000,8.06804,9.58962,4.54287,2.29245,0.43394
843,8.43000,8.07375,9.58377,4.55054,2.29594,0.43493
844,8.44000,8.07945,9.57791,4.55821,2.29942,0.43592
845,8.45000,8.08514,9.57204,4.56588,2.30290,0.43691
846,8.46000,8.09081,9.56616,4.57355,2.30638,0.43790
847,8.47000,8.09648,9.56028,4.58122,2.30985,0.43890
848,8.48000,8.10213,9.55438,4.58889,2.31333,0.43989
849,8.49000,8.10778,9.54848,4.59656,2.31681,0.44088
850,8.50000,8.11341,9.54257,4.60422,2.32028,0.44188
851,8.51000,8.11904,9.53665,4.61189,2.32375,0.44287
852,8.52000,8.12465,9.53073,4.61955,2.32722,0.44387
