,time,N,TD,CH
1888,18.88000,19.08220,25.92670,9.48665
1889,18.89000,19.09854,25.94579,9.49625
1890,18.90000,19.11489,25.96490,9.50586
1891,18.91000,19.13125,25.98402,9.51547
1892,18.92000,19.14762,26.00316,9.52509
1893,18.93000,19.16401,26.02232,9.53471
1894,18.94000,19.18041,26.04149,9.54435
1895,18.95000,19.19682,26.06068,9.55399
1896,18.96000,19.21324,26.07988,9.56363
1897,18.97000,19.22968,26.09911,9.57328
1898,18.98000,19.24613,26.11834,9.58294
1899,18.99000,19.26259,26.13760,9.59261
1900,19.00000,19.27907,26.15687,9.60228
1901,19.01000,19.29555,26.17616,9.61196
1902,19.02000,19.31205,26.19546,9.62165
1903,19.03000,19.32856,26.21478,9.63135
1904,19.04000,19.34509,26.23412,9.64105
1905,19.05000,19.36162,26.25347,9.65075
1906,19.06000,19.37817,26.27284,9.66047
1907,19.07000,19.39473,26.29223,9.67019
1908,19.08000,19.41131,26.31163,9.67992
1909,19.09000,19.42789,26.33105,9.68965
1910,19.10000,19.44449,26.35049,9.69939
1911,19.11000,19.46110,26.36994,9.70914
1912,19.12000,19.47773,26.38941,9.71890
1913,19.13000,19.49436,26.40889,9.72866
1914,19.14000,19.51101,26.42840,9.73843
1915,19.15000,19.52768,26.44792,9.74820
1916,19.16000,19.54435,26.46745,9.75799
1917,19.17000,19.56104,26.48701,9.76778
1918,19.18000,19.57774,26.50657,9.77757
1919,19.19000,19.59445,26.52616,9.78738
1920,19.20000,19.61118,26.54576,9.79719
1921,19.21000,19.62791,26.56538,9.80701
1922,19.22000,19.64467,26.58502,9.81683
1923,19.23000,19.66143,26.60467,9.82666
1924,19.24000,19.67821,26.62434,9.83650
1925,19.25000,19.69499,26.64403,9.84634
1926,19.26000,19.71180,26.66373,9.85620
1927,19.27000,19.72861,26.68345,9.86606
1928,19.28000,19.74544,26.70319,9.87592
1929,19.29000,19.76228,26.72294,9.88579
1930,19.30000,19.77913,26.74271,9.89567
1931,19.31000,19.79600,26.76250,9.90556
1932,19.32000,19.81287,26.78231,9.91546
1933,19.33000,19.82977,26.80213,9.92536
1934,19.34000,19.84667,26.82197,9.93526
1935,19.35000,19.86359,26.84182,9.94518
1936,19.36000,19.88052,26.86169,9.95510
1937,19.37000,19.89746,26.88158,9.96503
1938,19.38000,19.91442,26.90149,9.97497
1939,19.39000,19.93138,26.92141,9.98491
1940,19.40000,19.94837,26.94135,9.99486
1941,19.41000,19.96536,26.96131,10.00482
1942,19.42000,19.98237,26.98128,10.01478
1943,19.43000,19.99939,27.00127,10.02475
1944,19.44000,20.01642,27.02128,10.03473
1945,19.45000,20.03347,27.04130,10.04471
1946,19.46000,20.05053,27.06135,10.05471
1947,19.47000,20.06760,27.08141,10.06471
1948,19.48000,20.08468,27.10148,10.07471
1949,19.49000,20.10178,27.12158,10.08473
1950,19.50000,20.11889,27.14169,10.09475
1951,19.51000,20.13602,27.16181,10.10477
1952,19.52000,20.15315,27.18196,10.11481
1953,19.53000,20.17030,27.20212,10.12485
1954,19.54000,20.18747,27.22230,10.13490
1955,19.55000,20.20464,27.24249,10.14496
1956,19.56000,20.22183,27.26271,10.15502
1957,19.57000,20.23903,27.28294,10.16509
1958,19.58000,20.25625,27.30319,10.17517
1959,19.59000,20.27348,27.32345,10.18525
1960,19.60000,20.29072,27.34373,10.19534
1961,19.61000,20.30797,27.36403,10.20544
1962,19.62000,20.32524,27.38435,10.21555
1963,19.63000,20.34252,27.40468,10.22566
1964,19.64000,20.35982,27.42503,10.23578
1965,19.65000,20.37713,27.44540,10.24591
1966,19.66000,20.39445,27.46579,10.25605
1967,19.67000,20.41178,27.48619,10.26619
1968,19.68000,20.42913,27.50661,10.27634
1969,19.69000,20.44649,27.52705,10.28649
1970,19.70000,20.46386,27.54750,10.29666
1971,19.71000,20.48125,27.56798,10.30683
1972,19.72000,20.49865,27.58847,10.31701
1973,19.73000,20.51606,27.60897,10.32719
1974,19.74000,20.53349,27.62950,10.33738
1975,19.75000,20.55093,27.65004,10.34758
1976,19.76000,20.56838,27.67060,10.35779
1977,19.77000,20.58585,27.69118,10.36800
1978,19.78000,20.60333,27.71177,10.37823
1979,19.79000,20.62082,27.73238,10.38845
1980,19.80000,20.63833,27.75301,10.39869
1981,19.81000,20.65585,27.77366,10.40893
1982,19.82000,20.67338,27.79433,10.41918
1983,19.83000,20.69093,27.81501,10.42944
1984,19.84000,20.70849,27.83571,10.43971
1985,19.85000,20.72606,27.85642,10.44998
1986,19.86000,20.74365,27.87716,10.46026
1987,19.87000,20.76125,27.89791,10.47055
1988,19.88000,20.77887,27.91868,10.48084
1989,19.89000,20.79649,27.93947,10.49114
1990,19.90000,20.81413,27.96028,10.50145
1991,19.91000,20.83179,27.98110,10.51177
1992,19.92000,20.84946,28.00194,10.52209
1993,19.93000,20.86714,28.02280,10.53242
1994,19.94000,20.88483,28.04367,10.54276
1995,19.95000,20.90254,28.06457,10.55311
1996,19.96000,20.92026,28.08548,10.56346
1997,19.97000,20.93800,28.10641,10.57382
1998,19.98000,20.95575,28.12735,10.58419
1999,19.99000,20.97351,28.14832,10.59456
2000,20.00000,20.99129,28.16930,10.60495
2001,20.01000,21.00908,28.19030,10.61534
2002,20.02000,21.02688,28.21132,10.62573
2003,20.03000,21.04470,28.23236,10.63614
2004,20.04000,21.06253,28.25341,10.64655
2005,20.05000,21.08037,28.27448,10.65697
2006,20.06000,21.09823,28.29557,10.66740
2007,20.07000,21.11610,28.31668,10.67783
2008,20.08000,21.13399,28.33780,10.68827
2009,20.09000,21.15188,28.35894,10.69872
2010,20.10000,21.16980,28.38011,10.70918
2011,20.11000,21.18772,28.40128,10.71964
2012,20.12000,21.20566,28.42248,10.73012
2013,20.13000,21.22362,28.44370,10.74060
2014,20.14000,21.24158,28.46493,10.75108
2015,20.15000,21.25957,28.48618,10.76158
2016,20.16000,21.27756,28.50745,10.77208
2017,20.17000,21.29557,28.52873,10.78259
2018,20.18000,21.31359,28.55004,10.79310
2019,20.19000,21.33163,28.57136,10.80363
2020,20.20000,21.34968,28.59270,10.81416
2021,20.21000,21.36774,28.61406,10.82470
2022,20.22000,21.38582,28.63544,10.83525
2023,20.23000,21.40391,28.65683,10.84580
2024,20.24000,21.42202,28.67825,10.85636
2025,20.25000,21.44014,28.69968,10.86693
2026,20.26000,21.45827,28.72113,10.87751
2027,20.27000,21.47642,28.74259,10.88809
2028,20.28000,21.49458,28.76408,10.89869
2029,20.29000,21.51276,28.78558,10.90929
2030,20.30000,21.53094,28.80710,10.91989
2031,20.31000,21.54915,28.82864,10.93051
2032,20.32000,21.56736,28.85020,10.94113
2033,20.33000,21.58560,28.87178,10.95176
2034,20.34000,21.60384,28.89337,10.96240
2035,20.35000,21.62210,28.91499,10.97304
2036,20.36000,21.64037,28.93662,10.98370
2037,20.37000,21.65866,28.95827,10.99436
2038,20.38000,21.67696,28.97993,11.00502
2039,20.39000,21.69528,29.00162,11.01570
2040,20.40000,21.71360,29.02333,11.02638
2041,20.41000,21.73195,29.04505,11.03707
2042,20.42000,21.75030,29.06679,11.04777
2043,20.43000,21.76868,29.08855,11.05848
2044,20.44000,21.78706,29.11033,11.06919
2045,20.45000,21.80546,29.13212,11.07992
2046,20.46000,21.82387,29.15394,11.09064
2047,20.47000,21.84230,29.17577,11.10138
2048,20.48000,21.86074,29.19762,11.11213
2049,20.49000,21.87920,29.21949,11.12288
2050,20.50000,21.89767,29.24138,11.13364
2051,20.51000,21.91615,29.26329,11.14441
2052,20.52000,21.93465,29.28521,11.15518
2053,20.53000,21.95317,29.30716,11.16597
2054,20.54000,21.97169,29.32912,11.17676
2055,20.55000,21.99023,29.35110,11.18756
2056,20.56000,22.00879,29.37310,11.19836
2057,20.57000,22.02736,29.39512,11.20918
2058,20.58000,22.04594,29.41715,11.22000
2059,20.59000,22.06454,29.43921,11.23083
2060,20.60000,22.08316,29.46128,11.24167
2061,20.61000,22.10178,29.48338,11.25251
2062,20.62000,22.12042,29.50549,11.26336
2063,20.63000,22.13908,29.52762,11.27423
2064,20.64000,22.15775,29.54977,11.28509
2065,20.65000,22.17643,29.57193,11.29597
2066,20.66000,22.19513,29.59412,11.30686
2067,20.67000,22.21384,29.61632,11.31775
2068,20.68000,22.23257,29.63855,11.32865
2069,20.69000,22.25131,29.66079,11.33956
2070,20.70000,22.27007,29.68305,11.35047
2071,20.71000,22.28884,29.70533,11.36139
2072,20.72000,22.30763,29.72763,11.37233
2073,20.73000,22.32643,29.74994,11.38327
2074,20.74000,22.34524,29.77228,11.39421
2075,20.75000,22.36407,29.79463,11.40517
2076,20.76000,22.38291,29.81701,11.41613
2077,20.77000,22.40177,29.83940,11.42710
2078,20.78000,22.42064,29.86181,11.43808
2079,20.79000,22.43953,29.88424,11.44907
2080,20.80000,22.45843,29.90669,11.46006
2081,20.81000,22.47734,29.92916,11.47106
2082,20.82000,22.49627,29.95164,11.48207
2083,20.83000,22.51522,29.97415,11.49309
2084,20.84000,22.53418,29.99667,11.50412
2085,20.85000,22.55315,30.01922,11.51515
2086,20.86000,22.57214,30.04178,11.52619
2087,20.87000,22.59114,30.06436,11.53724
2088,20.88000,22.61016,30.08696,11.54830
2089,20.89000,22.62919,30.10958,11.55937
2090,20.90000,22.64824,30.13222,11.57044
2091,20.91000,22.66730,30.15488,11.58152
2092,20.92000,22.68638,30.17756,11.59261
2093,20.93000,22.70547,30.20025,11.60371
2094,20.94000,22.72458,30.22297,11.61482
2095,20.95000,22.74370,30.24570,11.62593
2096,20.96000,22.76283,30.26845,11.63705
2097,20.97000,22.78198,30.29123,11.64818
2098,20.98000,22.80115,30.31402,11.65932
2099,20.99000,22.82033,30.33683,11.67046
2100,21.00000,22.83952,30.35966,11.68162
2101,21.01000,22.85873,30.38251,11.69278
2102,21.02000,22.87795,30.40538,11.70395
2103,21.03000,22.89719,30.42826,11.71513
2104,21.04000,22.91645,30.45117,11.72631
2105,21.05000,22.93571,30.47410,11.73751
2106,21.06000,22.95500,30.49704,11.74871
2107,21.07000,22.97430,30.52001,11.75992
2108,21.08000,22.99361,30.54299,11.77114
2109,21.09000,23.01294,30.56599,11.78237
2110,21.10000,23.03228,30.58902,11.79360
2111,21.11000,23.05164,30.61206,11.80484
2112,21.12000,23.07101,30.63512,11.81609
2113,21.13000,23.09040,30.65820,11.82735
2114,21.14000,23.10980,30.68130,11.83862
2115,21.15000,23.12922,30.70442,11.84990
2116,21.16000,23.14865,30.72756,11.86118
2117,21.17000,23.16810,30.75072,11.87247
2118,21.18000,23.18756,30.77390,11.88377
2119,21.19000,23.20704,30.79709,11.89508
2120,21.20000,23.22653,30.82031,11.90639
2121,21.21000,23.24604,30.84355,11.91772
2122,21.22000,23.26556,30.86680,11.92905
2123,21.23000,23.28510,30.89008,11.94039
2124,21.24000,23.30465,30.91337,11.95174
2125,21.25000,23.32422,30.93669,11.96310
2126,21.26000,23.34380,30.96002,11.97446
2127,21.27000,23.36340,30.98337,11.98584
2128,21.28000,23.38302,31.00675,11.99722
2129,21.29000,23.40264,31.03014,12.00861
2130,21.30000,23.42229,31.05355,12.02001
2131,21.31000,23.44195,31.07698,12.03141
2132,21.32000,23.46162,31.10044,12.04283
2133,21.33000,23.48131,31.12391,12.05425
2134,21.34000,23.50101,31.14740,12.06568
2135,21.35000,23.52073,31.17091,12.07712
2136,21.36000,23.54047,31.19444,12.08857
2137,21.37000,23.56022,31.21799,12.10002
2138,21.38000,23.57998,31.24156,12.11149
2139,21.39000,23.59977,31.26515,12.12296
2140,21.40000,23.61956,31.28876,12.13444
2141,21.41000,23.63937,31.31239,12.14593
2142,21.42000,23.65920,31.33604,12.15743
2143,21.43000,23.67904,31.35971,12.16894
2144,21.44000,23.69890,31.38340,12.18045
2145,21.45000,23.71877,31.40711,12.19197
2146,21.46000,23.73866,31.43084,12.20350
2147,21.47000,23.75856,31.45458,12.21504
2148,21.48000,23.77848,31.47835,12.22659
2149,21.49000,23.79842,31.50214,12.23815
2150,21.50000,23.81836,31.52595,12.24971
2151,21.51000,23.83833,31.54978,12.26128
2152,21.52000,23.85831,31.57363,12.27286
2153,21.53000,23.87831,31.59749,12.28445
2154,21.54000,23.89832,31.62138,12.29605
2155,21.55000,23.91834,31.64529,12.30766
2156,21.56000,23.93839,31.66922,12.31927
2157,21.57000,23.95844,31.69317,12.33090
2158,21.58000,23.97852,31.71714,12.34253
2159,21.59000,23.99861,31.74112,12.35417
2160,21.60000,24.01871,31.76513,12.36582
2161,21.61000,24.03883,31.78916,12.37747
2162,21.62000,24.05897,31.81321,12.38914
2163,21.63000,24.07912,31.83728,12.40081
2164,21.64000,24.09929,31.86137,12.41250
2165,21.65000,24.11947,31.88548,12.42419
2166,21.66000,24.13967,31.90961,12.43589
2167,21.67000,24.15988,31.93376,12.44760
2168,21.68000,24.18011,31.95793,12.45931
2169,21.69000,24.20035,31.98212,12.47104
2170,21.70000,24.22061,32.00633,12.48277
2171,21.71000,24.24089,32.03056,12.49451
2172,21.72000,24.26118,32.05481,12.50626
2173,21.73000,24.28149,32.07908,12.51802
2174,21.74000,24.30181,32.10337,12.52979
2175,21.75000,24.32215,32.12769,12.54157
2176,21.76000,24.34251,32.15202,12.55335
2177,21.77000,24.36288,32.17637,12.56515
2178,21.78000,24.38327,32.20074,12.57695
2179,21.79000,24.40367,32.22514,12.58876
2180,21.80000,24.42409,32.24955,12.60058
2181,21.81000,24.44452,32.27398,12.61240
2182,21.82000,24.46497,32.29844,12.62424
2183,21.83000,24.48543,32.32291,12.63609
2184,21.84000,24.50592,32.34741,12.64794
2185,21.85000,24.52641,32.37193,12.65980
2186,21.86000,24.54693,32.39646,12.67167
2187,21.87000,24.56746,32.42102,12.68355
2188,21.88000,24.58800,32.44560,12.69544
2189,21.89000,24.60856,32.47020,12.70734
2190,21.90000,24.62914,32.49482,12.71924
2191,21.91000,24.64973,32.51945,12.73116
2192,21.92000,24.67034,32.54411,12.74308
2193,21.93000,24.69097,32.56880,12.75501
2194,21.94000,24.71161,32.59350,12.76695
2195,21.95000,24.73226,32.61822,12.77890
2196,21.96000,24.75294,32.64296,12.79086
2197,21.97000,24.77363,32.66772,12.80283
2198,21.98000,24.79433,32.69251,12.81480
2199,21.99000,24.81505,32.71731,12.82678
2200,22.00000,24.83579,32.74214,12.83878
2201,22.01000,24.85654,32.76698,12.85078
2202,22.02000,24.87731,32.79185,12.86279
2203,22.03000,24.89810,32.81674,12.87481
2204,22.04000,24.91890,32.84165,12.88684
2205,22.05000,24.93972,32.86658,12.89887
2206,22.06000,24.96055,32.89153,12.91092
2207,22.07000,24.98140,32.91650,12.92297
2208,22.08000,25.00227,32.94149,12.93503
2209,22.09000,25.02315,32.96650,12.94711
2210,22.10000,25.04405,32.99154,12.95919
2211,22.11000,25.06496,33.01659,12.97128
2212,22.12000,25.08589,33.04167,12.98337
2213,22.13000,25.10684,33.06676,12.99548
2214,22.14000,25.12780,33.09188,13.00760
2215,22.15000,25.14878,33.11702,13.01972
2216,22.16000,25.16978,33.14218,13.03185
2217,22.17000,25.19079,33.16736,13.04400
2218,22.18000,25.21182,33.19256,13.05615
2219,22.19000,25.23287,33.21778,13.06831
2220,22.20000,25.25393,33.24303,13.08048
2221,22.21000,25.27500,33.26829,13.09265
2222,22.22000,25.29610,33.29358,13.10484
2223,22.23000,25.31721,33.31888,13.11704
2224,22.24000,25.33834,33.34421,13.12924
2225,22.25000,25.35948,33.36956,13.14146
2226,22.26000,25.38064,33.39493,13.15368
2227,22.27000,25.40181,33.42032,13.16591
2228,22.28000,25.42301,33.44573,13.17815
2229,22.29000,25.44422,33.47117,13.19040
2230,22.30000,25.46544,33.49662,13.20266
2231,22.31000,25.48668,33.52210,13.21492
2232,22.32000,25.50794,33.54759,13.22720
2233,22.33000,25.52922,33.57311,13.23949
2234,22.34000,25.55051,33.59865,13.25178
2235,22.35000,25.57182,33.62421,13.26408
2236,22.36000,25.59314,33.64980,13.27640
2237,22.37000,25.61448,33.67540,13.28872
2238,22.38000,25.63584,33.70103,13.30105
2239,22.39000,25.65722,33.72667,13.31339
2240,22.40000,25.67861,33.75234,13.32574
2241,22.41000,25.70002,33.77803,13.33809
2242,22.42000,25.72144,33.80374,13.35046
2243,22.43000,25.74288,33.82947,13.36283
2244,22.44000,25.76434,33.85523,13.37522
2245,22.45000,25.78581,33.88100,13.38761
2246,22.46000,25.80730,33.90680,13.40002
2247,22.47000,25.82881,33.93261,13.41243
2248,22.48000,25.85034,33.95845,13.42485
2249,22.49000,25.87188,33.98432,13.43728
2250,22.50000,25.89344,34.01020,13.44972
2251,22.51000,25.91501,34.03610,13.46217
2252,22.52000,25.93660,34.06203,13.47462
2253,22.53000,25.95821,34.08798,13.48709
2254,22.54000,25.97984,34.11394,13.49957
2255,22.55000,26.00148,34.13994,13.51205
2256,22.56000,26.02314,34.16595,13.52454
2257,22.57000,26.04481,34.19198,13.53705
2258,22.58000,26.06651,34.21804,13.54956
2259,22.59000,26.08822,34.24411,13.56208
2260,22.60000,26.10994,34.27021,13.57461
2261,22.61000,26.13169,34.29633,13.58715
2262,22.62000,26.15345,34.32248,13.59970
2263,22.63000,26.17522,34.34864,13.61226
2264,22.64000,26.19702,34.37483,13.62483
2265,22.65000,26.21883,34.40104,13.63740
2266,22.66000,26.24066,34.42727,13.64999
2267,22.67000,26.26250,34.45352,13.66259
2268,22.68000,26.28436,34.47979,13.67519
2269,22.69000,26.30624,34.50609,13.68780
2270,22.70000,26.32814,34.53240,13.70043
2271,22.71000,26.35005,34.55874,13.71306
2272,22.72000,26.37198,34.58510,13.72570
2273,22.73000,26.39393,34.61149,13.73835
2274,22.74000,26.41589,34.63789,13.75101
2275,22.75000,26.43788,34.66432,13.76368
2276,22.76000,26.45987,34.69077,13.77636
2277,22.77000,26.48189,34.71724,13.78905
2278,22.78000,26.50392,34.74373,13.80175
2279,22.79000,26.52597,34.77025,13.81445
2280,22.80000,26.54804,34.79678,13.82717
2281,22.81000,26.57012,34.82334,13.83989
2282,22.82000,26.59223,34.84992,13.85263
2283,22.83000,26.61435,34.87653,13.86537
2284,22.84000,26.63648,34.90315,13.87813
2285,22.85000,26.65864,34.92980,13.89089
2286,22.86000,26.68081,34.95647,13.90366
2287,22.87000,26.70299,34.98316,13.91644
2288,22.88000,26.72520,35.00987,13.92924
2289,22.89000,26.74742,35.03661,13.94204
2290,22.90000,26.76966,35.06337,13.95485
2291,22.91000,26.79192,35.09015,13.96767
2292,22.92000,26.81419,35.11695,13.98050
2293,22.93000,26.83649,35.14378,13.99333
2294,22.94000,26.85879,35.17063,14.00618
2295,22.95000,26.88112,35.19750,14.01904
2296,22.96000,26.90347,35.22439,14.03191
2297,22.97000,26.92583,35.25130,14.04478
2298,22.98000,26.94821,35.27824,14.05767
2299,22.99000,26.97060,35.30520,14.07056
2300,23.00000,26.99302,35.33218,14.08347
2301,23.01000,27.01545,35.35919,14.09638
2302,23.02000,27.03790,35.38621,14.10931
2303,23.03000,27.06036,35.41326,14.12224
2304,23.04000,27.08285,35.44033,14.13518
2305,23.05000,27.10535,35.46743,14.14813
2306,23.06000,27.12787,35.49454,14.16110
2307,23.07000,27.15040,35.52168,14.17407
2308,23.08000,27.17296,35.54884,14.18705
2309,23.09000,27.19553,35.57603,14.20004
2310,23.10000,27.21812,35.60324,14.21304
2311,23.11000,27.24073,35.63046,14.22605
2312,23.12000,27.26335,35.65772,14.23907
2313,23.13000,27.28599,35.68499,14.25210
2314,23.14000,27.30865,35.71229,14.26514
2315,23.15000,27.33133,35.73961,14.27819
2316,23.16000,27.35403,35.76695,14.29124
2317,23.17000,27.37674,35.79432,14.30431
2318,23.18000,27.39947,35.82171,14.31739
2319,23.19000,27.42222,35.84912,14.33048
2320,23.20000,27.44498,35.87655,14.34357
2321,23.21000,27.46777,35.90401,14.35668
2322,23.22000,27.49057,35.93149,14.36979
2323,23.23000,27.51339,35.95899,14.38292
2324,23.24000,27.53623,35.98651,14.39606
2325,23.25000,27.55908,36.01406,14.40920
2326,23.26000,27.58196,36.04163,14.42236
2327,23.27000,27.60485,36.06922,14.43552
2328,23.28000,27.62776,36.09684,14.44869
2329,23.29000,27.65068,36.12448,14.46188
2330,23.30000,27.67363,36.15214,14.47507
2331,23.31000,27.69659,36.17983,14.48827
2332,23.32000,27.71957,36.20753,14.50149
2333,23.33000,27.74257,36.23527,14.51471
2334,23.34000,27.76558,36.26302,14.52794
2335,23.35000,27.78862,36.29080,14.54119
2336,23.36000,27.81167,36.31860,14.55444
2337,23.37000,27.83474,36.34642,14.56770
2338,23.38000,27.85783,36.37427,14.58097
2339,23.39000,27.88094,36.40214,14.59425
2340,23.40000,27.90406,36.43003,14.60755
2341,23.41000,27.92720,36.45794,14.62085
2342,23.42000,27.95036,36.48588,14.63416
2343,23.43000,27.97354,36.51384,14.64748
2344,23.44000,27.99674,36.54183,14.66081
2345,23.45000,28.01995,36.56984,14.67415
2346,23.46000,28.04319,36.59787,14.68750
2347,23.47000,28.06644,36.62592,14.70086
2348,23.48000,28.08971,36.65400,14.71423
2349,23.49000,28.11300,36.68210,14.72761
2350,23.50000,28.13630,36.71023,14.74100
2351,23.51000,28.15963,36.73838,14.75440
2352,23.52000,28.18297,36.76655,14.76781
2353,23.53000,28.20633,36.79474,14.78123
2354,23.54000,28.22971,36.82296,14.79467
2355,23.55000,28.25310,36.85120,14.80811
2356,23.56000,28.27652,36.87947,14.82156
2357,23.57000,28.29995,36.90775,14.83501
2358,23.58000,28.32341,36.93607,14.84848
2359,23.59000,28.34688,36.96440,14.86196
2360,23.60000,28.37036,36.99276,14.87545
2361,23.61000,28.39387,37.02114,14.88895
2362,23.62000,28.41740,37.04955,14.90246
2363,23.63000,28.44094,37.07798,14.91598
2364,23.64000,28.46450,37.10643,14.92951
2365,23.65000,28.48808,37.13491,14.94305
2366,23.66000,28.51168,37.16341,14.95660
2367,23.67000,28.53530,37.19193,14.97016
2368,23.68000,28.55894,37.22048,14.98373
2369,23.69000,28.58259,37.24905,14.99732
2370,23.70000,28.60626,37.27764,15.01091
2371,23.71000,28.62996,37.30626,15.02451
2372,23.72000,28.65367,37.33490,15.03812
2373,23.73000,28.67739,37.36357,15.05174
2374,23.74000,28.70114,37.39226,15.06537
2375,23.75000,28.72491,37.42097,15.07901
2376,23.76000,28.74869,37.44971,15.09266
2377,23.77000,28.77249,37.47847,15.10632
2378,23.78000,28.79632,37.50725,15.11999
2379,23.79000,28.82016,37.53606,15.13367
2380,23.80000,28.84402,37.56489,15.14736
2381,23.81000,28.86789,37.59375,15.16107
2382,23.82000,28.89179,37.62263,15.17478
2383,23.83000,28.91570,37.65153,15.18850
2384,23.84000,28.93964,37.68046,15.20223
2385,23.85000,28.96359,37.70941,15.21598
2386,23.86000,28.98756,37.73839,15.22973
2387,23.87000,29.01155,37.76739,15.24349
2388,23.88000,29.03556,37.79641,15.25726
2389,23.89000,29.05959,37.82546,15.27105
2390,23.90000,29.08363,37.85453,15.28484
2391,23.91000,29.10770,37.88362,15.29865
2392,23.92000,29.13178,37.91274,15.31246
2393,23.93000,29.15589,37.94189,15.32628
